,schedule_season,schedule_month,schedule_week,Total_Score,over_under_line,Week_Day,Dome_Game,Over_Total_Score_Line,Number_States
1100,2016,10,5,31.0,46.5,0,0,0,1
1101,2016,10,6,34.0,44.0,3,0,0,1
1102,2016,10,6,61.0,44.0,6,0,1,1
1103,2016,10,6,33.0,46.0,6,0,0,1
1104,2016,10,6,59.0,44.0,6,1,1,1
1105,2016,10,6,46.0,47.0,6,0,0,1
1106,2016,10,6,49.0,47.5,6,1,1,1
1107,2016,10,6,45.0,49.5,6,0,0,1
1108,2016,10,6,52.0,48.0,6,0,1,1
1109,2016,10,6,79.0,53.5,6,1,1,1
1110,2016,10,6,50.0,42.5,6,0,1,1
1111,2016,10,6,36.0,46.5,6,0,0,1
1112,2016,10,6,50.0,45.5,6,0,1,1
1113,2016,10,6,54.0,44.5,6,0,1,1
1114,2016,10,6,47.0,45.0,6,0,1,1
1115,2016,10,6,31.0,45.5,0,1,0,1
1116,2016,10,7,36.0,46.5,3,0,0,1
1117,2016,10,7,12.0,43.0,6,1,0,1
1118,2016,10,7,63.0,52.5,6,1,1,1
1119,2016,10,7,48.0,46.5,6,0,1,1
1120,2016,10,7,37.0,50.0,6,1,0,1
1121,2016,10,7,49.0,47.5,6,0,1,1
1122,2016,10,7,48.0,51.5,6,0,0,1
1123,2016,10,7,27.0,44.5,6,0,0,1
1124,2016,10,7,53.0,46.0,6,0,1,1
1125,2016,10,7,40.0,40.0,6,0,0,1
1126,2016,10,7,31.0,39.0,6,0,0,1
1127,2016,10,7,43.0,49.0,6,0,0,1
1128,2016,10,7,51.0,45.0,6,0,1,1
1129,2016,10,7,60.0,48.0,6,0,1,1
1130,2016,10,7,36.0,40.0,0,0,0,1
1131,2016,10,8,58.0,43.5,3,0,1,1
1132,2016,10,8,65.0,51.0,6,1,1,1
1133,2016,10,8,66.0,48.0,6,0,1,1
1134,2016,10,8,50.0,45.5,6,0,1,1
1135,2016,10,8,54.0,49.0,6,0,1,1
1136,2016,10,8,59.0,45.5,6,0,1,1
1137,2016,10,8,52.0,44.0,6,1,1,1
1138,2016,10,8,46.0,43.0,6,0,1,1
1139,2016,10,8,33.0,46.5,6,1,0,1
1140,2016,10,8,44.0,50.5,6,1,0,1
1141,2016,10,8,45.0,50.0,6,1,0,1
1142,2016,10,8,54.0,48.0,6,0,1,1
1143,2016,10,8,30.0,39.5,0,0,0,1
1144,2016,11,9,71.0,49.0,3,0,1,1
1145,2016,11,9,35.0,46.0,6,0,0,1
1146,2016,11,9,45.0,49.0,6,0,0,1
1147,2016,11,9,57.0,52.0,6,0,1,1
1148,2016,11,9,33.0,42.5,6,0,0,1
1149,2016,11,9,23.0,44.5,6,0,0,1
1150,2016,11,9,50.0,45.0,6,0,1,1
1151,2016,11,9,38.0,42.5,6,1,0,1
1152,2016,11,9,51.0,42.5,6,0,1,1
1153,2016,11,9,50.0,44.5,6,0,1,1
1154,2016,11,9,78.0,47.5,6,0,1,1
1155,2016,11,9,64.0,53.0,6,0,1,1
1156,2016,11,9,56.0,43.5,0,0,1,1
1157,2016,11,10,35.0,44.0,3,0,0,1
1158,2016,11,10,43.0,47.0,6,1,0,1
1159,2016,11,10,37.0,44.0,6,0,0,1
1160,2016,11,10,45.0,42.0,6,0,1,1
1161,2016,11,10,55.0,49.5,6,0,1,1
1162,2016,11,10,48.0,50.0,6,1,0,1
1163,2016,11,10,15.0,38.5,6,0,0,1
1164,2016,11,10,39.0,49.0,6,0,0,1
1165,2016,11,10,65.0,51.0,6,0,1,1
1166,2016,11,10,55.0,49.0,6,0,1,1
1167,2016,11,10,46.0,45.0,6,0,1,1
1168,2016,11,10,72.0,49.0,6,0,1,1
1169,2016,11,10,46.0,41.5,6,0,1,1
1170,2016,11,10,41.0,49.5,0,0,0,1
1171,2016,11,11,43.0,53.5,3,0,0,1
1172,2016,11,11,28.0,48.0,6,0,0,1
1173,2016,11,11,33.0,45.5,6,0,0,1
1174,2016,11,11,44.0,44.5,6,1,0,1
1175,2016,11,11,45.0,47.0,6,1,0,1
1176,2016,11,11,41.0,54.0,6,1,0,1
1177,2016,11,11,36.0,45.0,6,0,0,1
1178,2016,11,11,24.0,38.5,6,0,0,1
1179,2016,11,11,54.0,40.0,6,1,1,1
1180,2016,11,11,38.0,41.5,6,0,0,1
1181,2016,11,11,47.0,51.5,6,0,0,1
1182,2016,11,11,41.0,43.0,6,0,0,1
1183,2016,11,11,66.0,48.5,6,0,1,1
1184,2016,11,11,47.0,46.0,0,0,1,1
1185,2016,11,12,57.0,53.5,3,1,1,1
1186,2016,11,12,29.0,42.0,3,1,0,1
1187,2016,11,12,35.0,49.5,3,1,0,1
1188,2016,11,12,57.0,49.0,6,1,1,1
1189,2016,11,12,33.0,42.0,6,0,0,1
1190,2016,11,12,49.0,44.0,6,0,1,1
1191,2016,11,12,48.0,42.0,6,0,1,1
1192,2016,11,12,40.0,46.5,6,0,0,1
1193,2016,11,12,57.0,40.0,6,0,1,1
1194,2016,11,12,34.0,46.0,6,1,0,1
1195,2016,11,12,55.0,45.0,6,0,1,1
1196,2016,11,12,70.0,45.0,6,1,1,1
1197,2016,11,12,39.0,48.5,6,0,0,1
1198,2016,11,12,67.0,48.5,6,0,1,1
1199,2016,11,12,19.0,46.0,6,0,0,1
1200,2016,11,12,40.0,47.5,0,0,0,1
1201,2016,12,13,32.0,43.5,3,1,0,1
1202,2016,12,13,54.0,48.5,6,1,1,1
1203,2016,12,13,57.0,50.0,6,1,1,1
1204,2016,12,13,44.0,41.5,6,0,1,1
1205,2016,12,13,32.0,44.0,6,0,0,1
1206,2016,12,13,46.0,42.0,6,0,1,1
1207,2016,12,13,34.0,44.5,6,0,0,1
1208,2016,12,13,30.0,38.5,6,0,0,1
1209,2016,12,13,36.0,45.0,6,0,0,1
1210,2016,12,13,41.0,53.5,6,1,0,1
1211,2016,12,13,62.0,48.5,6,0,1,1
1212,2016,12,13,38.0,49.5,6,0,0,1
1213,2016,12,13,49.0,49.0,6,0,0,1
1214,2016,12,13,47.0,44.0,6,0,1,1
1215,2016,12,13,51.0,48.5,0,0,1,1
1216,2016,12,14,34.0,46.0,3,0,0,1
1217,2016,12,14,47.0,45.5,6,0,1,1
1218,2016,12,14,44.0,48.5,6,0,0,1
1219,2016,12,14,33.0,41.5,6,0,0,1
1220,2016,12,14,37.0,42.0,6,1,0,1
1221,2016,12,14,48.0,47.0,6,0,1,1
1222,2016,12,14,39.0,47.5,6,1,0,1
1223,2016,12,14,41.0,38.0,6,0,1,1
1224,2016,12,14,56.0,44.0,6,0,1,1
1225,2016,12,14,49.0,44.0,6,0,1,1
1226,2016,12,14,17.0,47.0,6,0,0,1
1227,2016,12,14,49.0,48.5,6,0,1,1
1228,2016,12,14,40.0,43.0,6,0,0,1
1229,2016,12,14,27.0,52.0,6,0,0,1
1230,2016,12,14,23.0,44.0,6,0,0,1
1231,2016,12,14,53.0,45.0,0,0,1,1
1232,2016,12,15,27.0,39.5,3,0,0,1
1233,2016,12,15,47.0,40.0,5,0,1,1
1234,2016,12,15,89.0,48.5,6,1,1,1
1235,2016,12,15,54.0,51.5,6,1,1,1
1236,2016,12,15,53.0,41.0,6,0,1,1
1237,2016,12,15,46.0,43.0,6,0,1,1
1238,2016,12,15,57.0,40.0,6,0,1,1
1239,2016,12,15,44.0,45.5,6,0,0,1
1240,2016,12,15,46.0,47.5,6,1,0,1
1241,2016,12,15,19.0,43.0,6,0,0,1
1242,2016,12,15,41.0,39.5,6,1,1,1
1243,2016,12,15,36.0,43.0,6,0,0,1
1244,2016,12,15,40.0,44.5,6,1,0,1
1245,2016,12,15,23.0,42.5,6,0,0,1
1246,2016,12,15,35.0,49.5,6,0,0,1
1247,2016,12,15,41.0,50.5,0,0,0,1
1248,2016,12,16,43.0,42.5,3,0,1,1
1249,2016,12,16,65.0,44.5,5,0,1,1
1250,2016,12,16,49.0,49.0,5,0,0,1
1251,2016,12,16,62.0,49.0,5,0,1,1
1252,2016,12,16,37.0,45.0,5,0,0,1
1253,2016,12,16,63.0,44.5,5,0,1,1
1254,2016,12,16,22.0,41.5,5,1,0,1
1255,2016,12,16,55.0,44.0,5,0,1,1
1256,2016,12,16,43.0,39.5,5,0,1,1
1257,2016,12,16,44.0,45.0,5,0,0,1
1258,2016,12,16,55.0,53.0,5,1,1,1
1259,2016,12,16,58.0,52.0,5,0,1,1
1260,2016,12,16,65.0,43.5,5,0,1,1
1261,2016,12,16,43.0,38.0,6,0,1,1
1262,2016,12,16,58.0,46.5,6,0,1,1
1263,2016,12,16,63.0,46.5,0,1,1,1
1264,2016,1,17,70.0,58.5,6,1,1,1
1265,2016,1,17,37.0,40.5,6,0,0,1
1266,2016,1,17,30.0,40.0,6,0,0,1
1267,2016,1,17,55.0,50.0,6,1,1,1
1268,2016,1,17,44.0,48.5,6,1,0,1
1269,2016,1,17,50.0,39.0,6,0,1,1
1270,2016,1,17,49.0,47.0,6,0,1,1
1271,2016,1,17,48.0,44.0,6,1,1,1
1272,2016,1,17,40.0,43.0,6,0,0,1
1273,2016,1,17,40.0,44.0,6,0,0,1
1274,2016,1,17,51.0,41.5,6,0,1,1
1275,2016,1,17,64.0,45.0,6,0,1,1
1276,2016,1,17,48.0,45.0,6,0,1,1
1277,2016,1,17,33.0,44.5,6,0,0,1
1278,2016,1,17,41.0,41.5,6,0,0,1
1279,2016,1,17,29.0,47.5,6,0,0,1
1280,2017,9,1,69.0,48.5,3,0,1,1
1281,2017,9,1,33.0,40.0,6,0,0,1
1282,2017,9,1,40.0,49.5,6,0,0,1
1283,2017,9,1,20.0,42.5,6,0,0,1
1284,2017,9,1,39.0,47.0,6,0,0,1
1285,2017,9,1,22.0,47.5,6,1,0,1
1286,2017,9,1,58.0,48.0,6,1,1,1
1287,2017,9,1,26.0,50.5,6,0,0,1
1288,2017,9,1,36.0,39.5,6,1,0,1
1289,2017,9,1,55.0,41.5,6,0,1,1
1290,2017,9,1,26.0,48.0,6,0,0,1
1291,2017,9,1,42.0,50.5,6,0,0,1
1292,2017,9,1,47.0,47.5,6,0,0,1
1293,2017,9,1,45.0,43.5,0,0,1,1
1294,2017,9,1,48.0,48.0,0,1,0,1
1295,2017,9,2,22.0,38.0,3,0,0,1
1296,2017,9,2,57.0,41.0,6,1,1,1
1297,2017,9,2,34.0,40.0,6,0,0,1
1298,2017,9,2,12.0,42.5,6,0,0,1
1299,2017,9,2,59.0,42.0,6,0,1,1
1300,2017,9,2,29.0,44.5,6,1,0,1
1301,2017,9,2,53.0,43.5,6,0,1,1
1302,2017,9,2,47.0,47.5,6,0,0,1
1303,2017,9,2,36.0,45.0,6,0,0,1
1304,2017,9,2,47.0,46.0,6,0,1,1
1305,2017,9,2,56.0,55.0,6,1,1,1
1306,2017,9,2,65.0,43.5,6,0,1,1
1307,2017,9,2,35.0,45.5,6,0,0,1
1308,2017,9,2,21.0,42.5,6,0,0,1
1309,2017,9,2,36.0,43.0,6,0,0,1
1310,2017,9,2,34.0,43.5,0,0,0,1
1311,2017,9,3,80.0,40.5,3,0,1,1
1312,2017,9,3,42.0,40.0,6,0,1,1
1313,2017,9,3,47.0,46.5,6,0,1,1
1314,2017,9,3,40.0,43.5,6,0,0,1
1315,2017,9,3,56.0,51.0,6,1,1,1
1316,2017,9,3,51.0,47.5,6,0,1,1
1317,2017,9,3,59.0,42.0,6,1,1,1
1318,2017,9,3,51.0,38.0,6,0,1,1
1319,2017,9,3,34.0,47.5,6,0,0,1
1320,2017,9,3,51.0,41.0,6,1,1,1
1321,2017,9,3,69.0,44.5,6,0,1,1
1322,2017,9,3,26.0,43.0,6,0,0,1
1323,2017,9,3,51.0,43.0,6,0,1,1
1324,2017,9,3,60.0,42.0,6,0,1,1
1325,2017,9,3,37.0,53.5,6,0,0,1
1326,2017,9,3,45.0,46.5,0,1,0,1
1327,2017,9,4,49.0,44.5,3,0,1,1
1328,2017,10,4,33.0,44.5,6,1,0,1
1329,2017,10,4,40.0,48.5,6,1,0,1
1330,2017,10,4,35.0,42.0,6,0,0,1
1331,2017,10,4,38.0,41.5,6,0,0,1
1332,2017,10,4,65.0,48.5,6,1,1,1
1333,2017,10,4,26.0,46.0,6,0,0,1
1334,2017,10,4,71.0,43.5,6,1,1,1
1335,2017,10,4,50.0,47.5,6,0,1,1
1336,2017,10,4,20.0,50.5,6,0,0,1
1337,2017,10,4,21.0,42.5,6,1,0,1
1338,2017,10,4,63.0,49.0,6,0,1,1
1339,2017,10,4,43.0,38.0,6,0,1,1
1340,2017,10,4,63.0,41.5,6,0,1,1
1341,2017,10,4,48.0,44.5,6,0,1,1
1342,2017,10,4,49.0,49.5,0,0,0,1
1343,2017,10,5,33.0,55.5,3,0,0,1
1344,2017,10,5,36.0,39.0,6,0,0,1
1345,2017,10,5,31.0,41.5,6,0,0,1
1346,2017,10,5,66.0,52.5,6,1,1,1
1347,2017,10,5,51.0,43.5,6,1,1,1
1348,2017,10,5,76.0,46.5,6,1,1,1
1349,2017,10,5,49.0,44.0,6,1,1,1
1350,2017,10,5,26.0,47.5,6,0,0,1
1351,2017,10,5,26.0,43.5,6,0,0,1
1352,2017,10,5,49.0,44.5,6,0,1,1
1353,2017,10,5,47.0,39.0,6,0,1,1
1354,2017,10,5,41.0,45.0,6,0,0,1
1355,2017,10,5,39.0,43.5,6,0,0,1
1356,2017,10,5,37.0,40.0,0,0,0,1
1357,2017,10,6,51.0,45.5,3,0,1,1
1358,2017,10,6,71.0,46.0,6,1,1,1
1359,2017,10,6,37.0,45.5,6,1,0,1
1360,2017,10,6,51.0,38.5,6,0,1,1
1361,2017,10,6,33.0,39.0,6,0,0,1
1362,2017,10,6,50.0,47.0,6,1,1,1
1363,2017,10,6,44.0,42.5,6,0,1,1
1364,2017,10,6,32.0,47.0,6,0,0,1
1365,2017,10,6,33.0,44.5,6,1,0,1
1366,2017,10,6,90.0,49.5,6,1,1,1
1367,2017,10,6,41.0,48.5,6,0,0,1
1368,2017,10,6,33.0,48.5,6,0,0,1
1369,2017,10,6,50.0,46.0,6,0,1,1
1370,2017,10,6,58.0,46.0,0,0,1,1
1371,2017,10,7,61.0,46.5,3,0,1,1
1372,2017,10,7,57.0,45.5,6,0,1,1
1373,2017,10,7,20.0,40.0,6,0,0,1
1374,2017,10,7,21.0,42.5,6,0,0,1
1375,2017,10,7,43.0,46.0,6,0,0,1
1376,2017,10,7,27.0,41.5,6,1,0,1
1377,2017,10,7,21.0,41.0,6,0,0,1
1378,2017,10,7,33.0,46.0,6,0,0,1
1379,2017,10,7,59.0,39.5,6,0,1,1
1380,2017,10,7,40.0,38.0,6,1,1,1
1381,2017,10,7,30.0,56.5,6,0,0,1
1382,2017,10,7,31.0,39.0,6,0,0,1
1383,2017,10,7,43.0,40.0,6,0,1,1
1384,2017,10,7,50.0,48.5,6,0,1,1
1385,2017,10,7,58.0,49.0,0,0,1,1
1386,2017,10,8,40.0,37.5,3,0,1,1
1387,2017,10,8,48.0,45.5,6,0,1,1
1388,2017,10,8,47.0,41.5,6,0,1,1
1389,2017,10,8,49.0,38.0,6,0,1,1
1390,2017,10,8,35.0,45.5,6,1,0,1
1391,2017,10,8,34.0,48.5,6,0,0,1
1392,2017,10,8,32.0,47.5,6,1,0,1
1393,2017,10,8,45.0,46.0,6,0,0,1
1394,2017,10,8,43.0,46.0,6,0,0,1
1395,2017,10,8,79.0,46.0,6,0,1,1
1396,2017,10,8,20.0,46.0,6,0,0,1
1397,2017,10,8,52.0,50.0,6,0,1,1
1398,2017,10,8,48.0,43.0,0,0,1,1
1399,2017,11,9,55.0,43.0,3,0,1,1
1400,2017,11,9,37.0,42.0,6,0,0,1
1401,2017,11,9,45.0,53.0,6,1,0,1
1402,2017,11,9,34.0,45.0,6,1,0,1
1403,2017,11,9,30.0,38.0,6,0,0,1
1404,2017,11,9,51.0,44.5,6,0,1,1
1405,2017,11,9,40.0,54.0,6,1,0,1
1406,2017,11,9,68.0,42.5,6,0,1,1
1407,2017,11,9,74.0,41.0,6,0,1,1
1408,2017,11,9,30.0,39.0,6,0,0,1
1409,2017,11,9,31.0,44.5,6,0,0,1
1410,2017,11,9,43.0,41.0,6,0,1,1
1411,2017,11,9,47.0,42.5,0,0,1,1
1412,2017,11,10,38.0,40.0,3,1,0,1
1413,2017,11,10,34.0,49.0,6,1,0,1
1414,2017,11,10,57.0,48.5,6,0,1,1
1415,2017,11,10,39.0,37.5,6,0,1,1
1416,2017,11,10,57.0,45.0,6,0,1,1
1417,2017,11,10,62.0,42.5,6,1,1,1
1418,2017,11,10,37.0,47.0,6,1,0,1
1419,2017,11,10,37.0,40.5,6,0,0,1
1420,2017,11,10,40.0,45.0,6,0,0,1
1421,2017,11,10,52.0,41.5,6,0,1,1
1422,2017,11,10,25.0,44.5,6,0,0,1
1423,2017,11,10,44.0,40.5,6,0,1,1
1424,2017,11,10,68.0,43.0,6,0,1,1
1425,2017,11,10,66.0,38.5,0,0,1,1
1426,2017,11,11,57.0,44.5,3,0,1,1
1427,2017,11,11,51.0,41.0,6,0,1,1
1428,2017,11,11,26.0,37.5,6,0,0,1
1429,2017,11,11,46.0,48.0,6,1,0,1
1430,2017,11,11,37.0,38.0,6,0,0,1
1431,2017,11,11,23.0,38.0,6,0,0,1
1432,2017,11,11,52.0,37.5,6,1,1,1
1433,2017,11,11,78.0,41.0,6,0,1,1
1434,2017,11,11,50.0,42.0,6,0,1,1
1435,2017,11,11,31.0,45.5,6,1,0,1
1436,2017,11,11,65.0,52.5,6,1,1,1
1437,2017,11,11,21.0,45.5,6,0,0,1
1438,2017,11,11,41.0,54.5,6,0,0,1
1439,2017,11,11,65.0,45.5,0,0,1,1
1440,2017,11,12,34.0,48.0,3,1,0,1
1441,2017,11,12,53.0,44.5,3,1,1,1
1442,2017,11,12,30.0,45.0,3,0,0,1
1443,2017,11,12,51.0,38.0,6,1,1,1
1444,2017,11,12,54.0,48.5,6,1,1,1
1445,2017,11,12,46.0,38.0,6,0,1,1
1446,2017,11,12,36.0,44.0,6,1,0,1
1447,2017,11,12,26.0,46.0,6,0,0,1
1448,2017,11,12,46.0,53.5,6,0,0,1
1449,2017,11,12,52.0,47.5,6,0,1,1
1450,2017,11,12,62.0,40.0,6,0,1,1
1451,2017,11,12,35.0,43.5,6,0,0,1
1452,2017,11,12,34.0,44.0,6,0,0,1
1453,2017,11,12,59.0,41.5,6,0,1,1
1454,2017,11,12,37.0,43.0,6,0,0,1
1455,2017,11,12,39.0,38.0,0,0,1,1
1456,2017,11,13,52.0,47.0,3,1,1,1
1457,2017,12,13,48.0,44.5,6,1,1,1
1458,2017,12,13,23.0,47.0,6,1,0,1
1459,2017,12,13,64.0,43.5,6,0,1,1
1460,2017,12,13,26.0,48.0,6,0,0,1
1461,2017,12,13,29.0,41.0,6,0,0,1
1462,2017,12,13,46.0,45.0,6,0,1,1
1463,2017,12,13,40.0,41.0,6,0,0,1
1464,2017,12,13,29.0,43.5,6,0,0,1
1465,2017,12,13,44.0,39.5,6,0,1,1
1466,2017,12,13,52.0,48.0,6,1,1,1
1467,2017,12,13,69.0,43.5,6,0,1,1
1468,2017,12,13,41.0,41.5,6,0,0,1
1469,2017,12,13,34.0,47.5,6,0,0,1
1470,2017,12,13,37.0,43.0,6,0,0,1
1471,2017,12,13,43.0,43.5,0,0,0,1
1472,2017,12,14,37.0,51.5,3,1,0,1
1473,2017,12,14,19.0,42.0,6,1,0,1
1474,2017,12,14,20.0,36.5,6,0,0,1
1475,2017,12,14,55.0,40.5,6,0,1,1
1476,2017,12,14,40.0,40.5,6,0,0,1
1477,2017,12,14,48.0,38.5,6,0,1,1
1478,2017,12,14,23.0,40.5,6,0,0,1
1479,2017,12,14,42.0,45.5,6,1,0,1
1480,2017,12,14,54.0,40.0,6,0,1,1
1481,2017,12,14,41.0,48.5,6,0,0,1
1482,2017,12,14,43.0,46.5,6,0,0,1
1483,2017,12,14,78.0,47.5,6,0,1,1
1484,2017,12,14,40.0,42.0,6,0,0,1
1485,2017,12,14,77.0,43.0,6,0,1,1
1486,2017,12,14,45.0,47.5,6,0,0,1
1487,2017,12,14,47.0,48.0,0,0,0,1
1488,2017,12,15,38.0,40.5,3,1,0,1
1489,2017,12,15,30.0,43.5,5,1,0,1
1490,2017,12,15,43.0,47.0,5,0,0,1
1491,2017,12,15,40.0,39.5,6,0,1,1
1492,2017,12,15,55.0,46.5,6,0,1,1
1493,2017,12,15,37.0,42.0,6,0,0,1
1494,2017,12,15,52.0,39.0,6,0,1,1
1495,2017,12,15,41.0,42.5,6,1,0,1
1496,2017,12,15,50.0,47.0,6,1,1,1
1497,2017,12,15,63.0,40.0,6,0,1,1
1498,2017,12,15,37.0,46.0,6,0,0,1
1499,2017,12,15,51.0,52.5,6,0,0,1
1500,2017,12,15,48.0,44.5,6,0,1,1
1501,2017,12,15,49.0,47.5,6,0,1,1
1502,2017,12,15,35.0,40.0,6,0,0,1
1503,2017,12,15,45.0,49.5,0,0,0,1
1504,2017,12,16,39.0,41.0,5,0,0,1
1505,2017,12,16,16.0,41.0,5,0,0,1
1506,2017,12,16,23.0,39.0,6,1,0,1
1507,2017,12,16,41.0,46.5,6,0,0,1
1508,2017,12,16,23.0,37.0,6,0,0,1
1509,2017,12,16,43.0,43.5,6,0,0,1
1510,2017,12,16,33.0,47.0,6,1,0,1
1511,2017,12,16,42.0,43.5,6,0,0,1
1512,2017,12,16,53.0,47.5,6,0,1,1
1513,2017,12,16,36.0,52.0,6,1,0,1
1514,2017,12,16,21.0,42.5,6,0,0,1
1515,2017,12,16,77.0,43.0,6,0,1,1
1516,2017,12,16,50.0,46.0,6,0,1,1
1517,2017,12,16,38.0,39.5,6,0,0,1
1518,2017,12,16,40.0,45.5,0,1,0,1
1519,2017,12,16,29.0,46.0,0,0,0,1
1520,2017,12,17,32.0,44.5,6,1,0,1
1521,2017,12,17,58.0,40.0,6,0,1,1
1522,2017,12,17,51.0,37.5,6,0,1,1
1523,2017,12,17,46.0,44.5,6,1,1,1
1524,2017,12,17,35.0,41.5,6,1,0,1
1525,2017,12,17,40.0,43.0,6,0,0,1
1526,2017,12,17,47.0,44.5,6,0,1,1
1527,2017,12,17,38.0,41.5,6,0,0,1
1528,2017,12,17,33.0,38.5,6,1,0,1
1529,2017,12,17,32.0,43.5,6,0,0,1
1530,2017,12,17,28.0,41.0,6,0,0,1
1531,2017,12,17,6.0,41.0,6,0,0,1
1532,2017,12,17,52.0,38.5,6,0,1,1
1533,2017,12,17,50.0,38.0,6,0,1,1
1534,2017,12,17,55.0,49.0,6,0,1,1
1535,2017,12,17,25.0,40.0,6,0,0,1
1536,2018,9,1,30.0,44.5,3,0,0,4
1537,2018,9,1,30.0,43.5,6,1,0,4
1538,2018,9,1,50.0,39.0,6,0,1,4
1539,2018,9,1,24.0,42.5,6,0,0,4
1540,2018,9,1,42.0,41.0,6,0,1,4
1541,2018,9,1,51.0,42.5,6,0,1,4
1542,2018,9,1,47.0,45.0,6,0,1,4
1543,2018,9,1,57.0,47.5,6,1,1,4
1544,2018,9,1,66.0,48.0,6,0,1,4
1545,2018,9,1,47.0,43.5,6,0,1,4
1546,2018,9,1,40.0,46.5,6,1,0,4
1547,2018,9,1,47.0,49.5,6,0,0,4
1548,2018,9,1,88.0,50.0,6,1,1,4
1549,2018,9,1,35.0,43.0,6,0,0,4
1550,2018,9,1,65.0,44.0,0,1,1,4
1551,2018,9,1,46.0,47.5,0,0,0,4
1552,2018,9,2,57.0,43.0,3,0,1,4
1553,2018,9,2,55.0,44.0,6,1,1,4
1554,2018,9,2,51.0,41.5,6,0,1,4
1555,2018,9,2,33.0,42.0,6,1,0,4
1556,2018,9,2,39.0,44.0,6,0,0,4
1557,2018,9,2,58.0,45.0,6,0,1,4
1558,2018,9,2,51.0,44.5,6,0,1,4
1559,2018,9,2,34.0,43.5,6,0,0,4
1560,2018,9,2,39.0,51.0,6,1,0,4
1561,2018,9,2,32.0,43.0,6,0,0,4
1562,2018,9,2,79.0,52.0,6,0,1,4
1563,2018,9,2,57.0,48.5,6,0,1,4
1564,2018,9,2,48.0,46.5,6,0,1,4
1565,2018,9,2,37.0,41.0,6,0,0,4
1566,2018,9,2,30.0,48.0,6,0,0,4
1567,2018,9,2,41.0,42.5,0,0,0,4
1568,2018,9,3,38.0,41.0,3,0,0,4
1569,2018,9,3,30.0,39.0,6,1,0,4
1570,2018,9,3,80.0,54.0,6,1,1,4
1571,2018,9,3,41.0,46.0,6,0,0,4
1572,2018,9,3,52.0,44.0,6,0,1,4
1573,2018,9,3,36.0,55.0,6,1,0,4
1574,2018,9,3,49.0,44.0,6,1,1,4
1575,2018,9,3,15.0,39.0,6,0,0,4
1576,2018,9,3,65.0,53.0,6,0,1,4
1577,2018,9,3,58.0,49.0,6,0,1,4
1578,2018,9,3,48.0,46.0,6,0,1,4
1579,2018,9,3,33.0,41.0,6,1,0,4
1580,2018,9,3,36.0,45.5,6,0,0,4
1581,2018,9,3,37.0,40.0,6,0,0,4
1582,2018,9,3,48.0,45.5,6,0,1,4
1583,2018,9,3,57.0,55.0,0,0,1,4
1584,2018,9,4,69.0,48.5,3,0,1,4
1585,2018,9,4,37.0,40.0,6,1,0,4
1586,2018,9,4,73.0,52.5,6,1,1,4
1587,2018,9,4,58.0,46.0,6,0,1,4
1588,2018,9,4,50.0,43.5,6,1,1,4
1589,2018,9,4,22.0,43.5,6,0,0,4
1590,2018,9,4,71.0,48.0,6,1,1,4
1591,2018,9,4,43.0,40.5,6,0,1,4
1592,2018,9,4,56.0,46.0,6,0,1,4
1593,2018,9,4,45.0,50.5,6,0,0,4
1594,2018,9,4,51.0,51.5,6,0,0,4
1595,2018,9,4,87.0,44.5,6,0,1,4
1596,2018,9,4,40.0,51.0,6,0,0,4
1597,2018,9,4,49.0,41.5,6,0,1,4
1598,2018,10,4,50.0,53.5,0,0,0,4
1599,2018,10,5,62.0,49.5,3,0,1,4
1600,2018,10,5,25.0,38.5,6,0,0,4
1601,2018,10,5,64.0,43.5,6,0,1,4
1602,2018,10,5,44.0,47.5,6,0,0,4
1603,2018,10,5,21.0,44.5,6,0,0,4
1604,2018,10,5,54.0,50.0,6,1,1,4
1605,2018,10,5,35.0,45.5,6,1,0,4
1606,2018,10,5,44.0,48.0,6,0,0,4
1607,2018,10,5,36.0,52.0,6,0,0,4
1608,2018,10,5,50.0,43.0,6,0,1,4
1609,2018,10,5,44.0,48.0,6,0,0,4
1610,2018,10,5,58.0,57.0,6,0,1,4
1611,2018,10,5,46.0,40.5,6,0,1,4
1612,2018,10,5,64.0,50.5,6,0,1,4
1613,2018,10,5,62.0,51.5,0,1,1,4
1614,2018,10,6,47.0,45.0,3,0,1,4
1615,2018,10,6,63.0,57.0,6,1,1,4
1616,2018,10,6,49.0,49.5,6,0,0,4
1617,2018,10,6,52.0,47.0,6,0,1,4
1618,2018,10,6,47.0,39.0,6,1,1,4
1619,2018,10,6,43.0,50.0,6,0,0,4
1620,2018,10,6,33.0,40.5,6,1,0,4
1621,2018,10,6,59.0,40.5,6,0,1,4
1622,2018,10,6,44.0,43.5,6,1,1,4
1623,2018,10,6,83.0,59.5,6,0,1,4
1624,2018,10,6,76.0,47.5,6,0,1,4
1625,2018,10,6,30.0,48.0,6,0,0,4
1626,2018,10,6,21.0,43.5,6,0,0,4
1627,2018,10,6,40.0,44.5,6,0,0,4
1628,2018,10,6,63.0,46.5,0,0,1,4
1629,2018,10,7,55.0,42.5,3,1,1,4
1630,2018,10,7,47.0,49.0,6,0,0,4
1631,2018,10,7,69.0,48.5,6,0,1,4
1632,2018,10,7,42.0,43.5,6,1,0,4
1633,2018,10,7,27.0,42.5,6,0,0,4
1634,2018,10,7,55.0,56.0,6,0,0,4
1635,2018,10,7,39.0,46.0,6,0,0,4
